ID_Alojamiento,URL_Alojamiento,Desc_Alojamiento,ID_Host,Nombre_Host,Fecha_Ini_Host,Ubicacion_Host,Tiempo_Rpta_Host,Ratio_Rpta_Host,Superhost,Barrio_Alojamiento,Barrio_Latitude,Barrio_Logitude,Tipo_Propiedad,Capacidad_Alojamiento,Cant_Baños,Cant_Camas,Noches_Min,Noches_Max,Cant_Reseñas_Alojamiento,Fecha_Ini_Reseña,Fecha_Ult_Reseña,Score_Rating,Punto_Geo_Alojamiento,Precio_Noche,Moneda,Amenidades
52188141,https://www.airbnb.com/rooms/52188141,Rental unit in CPO · ?4.79 · 1 bedroom · 1 bed · 1 bath,74885919,Be Local,5/30/2016,"Buenos Aires, Argentina",within a few hours,100%,f,Palermo,-34.58163,-58.43911,Entire rental unit,2,1 bath,1.0,1,365,67,9/11/2021,11/27/2023,4.79,"[-58.43911, -34.58163]",40.0,USD,"['Bathtub', 'Hair dryer', 'Cleaning products', 'Hotel shampoo', 'Hotel conditioner', 'Hotel body soap', 'Bidet', 'Hot water', 'Free washer â?? In unit', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton Hotel li"
52205867,https://www.airbnb.com/rooms/52205867,Rental unit in Palermo · ?4.89 · 1 bedroom · 1 bed · 1 bath,7462776,Juan,7/13/2013,"Buenos Aires, Argentina",within an hour,100%,t,Palermo,-34.58422,-58.41561,Entire rental unit,2,1 bath,1.0,13,90,18,10/8/2021,12/25/2023,4.89,"[-58.41561, -34.58422]",53.0,USD,"['Hair dryer', 'Shampoo', 'Paid washer â?? In building', 'Dryer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Iron', 'TV', 'Exercise equipment', 'Pool table', 'Air conditioning', 'Indoor fireplace', 'Heating', 'Fire extinguish"
52215457,https://www.airbnb.com/rooms/52215457,Serviced apartment in Retiro · ?4.80 · 1 bedroom · 2 beds · 1 bath,250863510,Silvia,3/24/2019,"Mar del Plata, Argentina",,,t,Retiro,-34.59484,-58.38089,Entire serviced apartment,3,1 bath,2.0,2,1125,15,1/10/2023,5/2/2023,4.8,"[-58.38089, -34.59484]",49.0,USD,"['City skyline view', 'Bathtub', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Conditioner', 'Body soap', 'Bidet', 'Outdoor shower', 'Hot water', 'Dryer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linen"
52216838,https://www.airbnb.com/rooms/52216838,Rental unit in Buenos Aires · 1 bedroom · 1 bed · 1 bath,109348711,Marcelo,1/1/2017,"Buenos Aires, Argentina",within an hour,75%,f,Chacarita,-34.59023,-58.44802,Entire rental unit,2,1 bath,1.0,1,365,0,,,,"[-58.44802, -34.59023]",48.0,USD,"['Bathtub', 'Hair dryer', 'Body soap', 'Bidet', 'Hot water', 'Shower gel', 'Free washer', 'Free dryer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linens', 'Extra pillows and blankets', 'Room-darkening sh"
52218350,https://www.airbnb.com/rooms/52218350,Rental unit in BGJ · ?4.60 · 3 bedrooms · 4 beds · 2.5 baths,3469227,Federico,9/4/2012,,within an hour,100%,f,Palermo,-34.58751,-58.41428,Entire rental unit,6,2.5 baths,4.0,3,1125,5,10/28/2021,10/16/2023,4.6,"[-58.41428, -34.58751]",196.0,USD,"['Washer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Iron', 'TV', 'Air conditioning', 'Heating', 'Wifi', 'Dedicated workspace', 'In a common space', 'Kitchen', 'Space where guests can cook their own meals', 'Refrigerator', '"
52222576,https://www.airbnb.com/rooms/52222576,Rental unit in Saavedra · ?4.50 · 1 bedroom · 2 beds · 1 bath,102287084,Silvia,11/2/2016,"Buenos Aires, Argentina",a few days or more,46%,f,Saavedra,-34.54586,-58.48102,Entire rental unit,3,1 bath,2.0,3,90,16,10/31/2021,3/20/2023,4.5,"[-58.48102, -34.54586]",14.0,USD,"['Bathtub', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Conditioner', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'Drying rack for clo"
52222680,https://www.airbnb.com/rooms/52222680,Rental unit in Recoleta · ?4.90 · 1 bedroom · 1 bed · 1 bath,55673136,Ezequiel,1/22/2016,"Buenos Aires, Argentina",within an hour,100%,f,Recoleta,-34.58843,-58.40423,Entire rental unit,2,1 bath,1.0,3,90,49,11/15/2021,12/11/2023,4.9,"[-58.40423, -34.58843]",32.0,USD,"['Cleaning products', 'Bidet', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Room-darkening shades', 'Ethernet connection', 'HDTV with Netflix', 'Books and reading material', 'AC - split type ductless system', 'Heating', 'Smok"
52222950,https://www.airbnb.com/rooms/52222950,Guest suite in Palermo · ?4.98 · 1 bedroom · 2 beds · 1 bath,114393546,Martin,2/1/2017,"Buenos Aires, Argentina",within an hour,100%,t,Palermo,-34.581646,-58.413254,Entire guest suite,2,1 bath,2.0,3,365,91,9/20/2021,12/10/2023,4.98,"[-58.413254, -34.581646]",34.0,USD,"['Bathtub', 'Hair dryer', 'Cleaning products', 'Body soap', 'Bidet', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'Clothi"
52223306,https://www.airbnb.com/rooms/52223306,Rental unit in FBG · ?5.0 · 2 bedrooms · 3 beds · 1 bath,5692268,Pame,3/30/2013,"Buenos Aires, Argentina",within an hour,100%,f,Villa Urquiza,-34.57626,-58.48125,Entire rental unit,4,1 bath,3.0,3,120,23,12/14/2021,1/7/2023,5.0,"[-58.48125, -34.57626]",20.0,USD,"['City skyline view', 'Bathtub', 'Cleaning products', 'Shampoo', 'Conditioner', 'Body soap', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linens', 'Extra pillows and blankets', 'Room-darkening "
52223390,https://www.airbnb.com/rooms/52223390,Rental unit in Belgrano · ?4.90 · 1 bedroom · 2 beds · 2 baths,335709654,Eugenia,2/12/2020,,within an hour,100%,t,Belgrano,-34.55914688110352,-58.454715728759766,Entire rental unit,3,2 baths,2.0,1,12,63,10/11/2021,12/9/2023,4.9,"[-58.454715728759766, -34.559146881103516]",67.0,USD,"['Hair dryer', 'Cleaning products', 'Shampoo', 'Conditioner', 'Body soap', 'Bidet', 'Hot water', 'Shower gel', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linens', 'Extra pillows and blankets', 'Iron', 'Cl"
52224219,https://www.airbnb.com/rooms/52224219,Condo in BUR · ?4.47 · 1 bedroom · 3 beds · 1 bath,1021694,Fliphaus,8/25/2011,"Buenos Aires, Argentina",within an hour,100%,f,Palermo,-34.58327,-58.42775,Entire condo,3,1 bath,3.0,1,365,75,3/30/2022,12/21/2023,4.47,"[-58.42775, -34.58327]",31.0,USD,"['Bathtub', 'Hair dryer', 'Shampoo', 'Conditioner', 'Body soap', 'Hot water', 'Washer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Iron', 'TV', 'Crib', 'Pack â??n play/Travel crib',"
52233210,https://www.airbnb.com/rooms/52233210,Rental unit in Colegiales · ?4.67 · 1 bedroom · 1 bed · 1 bath,37630923,Gonzalo,7/6/2015,"Buenos Aires, Argentina",within a day,98%,f,Colegiales,-34.572147,-58.445869,Entire rental unit,2,1 bath,1.0,4,120,24,10/16/2021,11/21/2023,4.67,"[-58.445869, -34.572147]",44.0,USD,"['Bathtub', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Conditioner', 'Body soap', 'Bidet', 'Hot water', 'Paid washer â?? In building', 'Paid dryer â?? In building', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', "
52239392,https://www.airbnb.com/rooms/52239392,Rental unit in Almagro · 2 bedrooms · 1 bed · 1 bath,9448382,Lara,10/15/2013,"Buenos Aires, Argentina",within a day,75%,f,Almagro,-34.60494,-58.42737,Entire rental unit,2,1 bath,1.0,7,1125,0,,,,"[-58.42737, -34.60494]",29.0,USD,"['City skyline view', 'River view', 'Bathtub', 'Bidet', 'Hot water', 'Free washer â?? In unit', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Iron', 'TV', 'Air conditioning', 'Heating', 'Wifi', 'Dedicated workspace"
52239530,https://www.airbnb.com/rooms/52239530,Rental unit in Buenos Aires · ?New · 1 bedroom · 1 bed · 1 bath,92477857,Vicky,8/29/2016,"Buenos Aires, Argentina",a few days or more,33%,f,Colegiales,-34.58156235173956,-58.44553788399562,Entire rental unit,2,1 bath,1.0,1,365,0,,,,"[-58.44553788399562, -34.58156235173956]",23.0,USD,"['TV', 'Air conditioning', 'Wifi', 'Kitchen', 'Space where guests can cook their own meals', 'Pets allowed', 'Assistance animals are always allowed']"
52240146,https://www.airbnb.com/rooms/52240146,Condo in Palermo · ?4.56 · 1 bedroom · 1 bed · 1 bath,86360543,Joanna A,7/27/2016,"Barcelona, Spain",within a few hours,100%,f,Palermo,-34.591578,-58.412889,Entire condo,3,1 bath,1.0,2,89,43,10/11/2021,11/30/2023,4.56,"[-58.412889, -34.591578]",26.0,USD,"['Bathtub', 'Hair dryer', 'Cleaning products', 'Bidet', 'Outdoor shower', 'Hot water', 'Free washer ? In unit', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linens', 'Extra pillows and blankets', 'Room-dark"
52244894,https://www.airbnb.com/rooms/52244894,Bus in AAA · 1 bedroom · 1 bed · 1 bath,422844075,German,9/13/2021,"Provincia de Buenos Aires, Argentina",within a day,50%,f,Almagro,-34.60459,-58.42693,Bus,2,1 bath,1.0,3,90,0,,,,"[-58.42693, -34.60459]",30.0,USD,"['TV', 'Air conditioning', 'Fire extinguisher', 'Wifi â?? 13 Mbps', 'Verified by speed test. Stream HD videos.', 'Kitchen', 'Space where guests can cook their own meals']"
52252129,https://www.airbnb.com/rooms/52252129,Rental unit in Recoleta · ?4.91 · 2 bedrooms · 2 beds · 2 baths,359045252,Clara,7/28/2020,"Buenos Aires, Argentina",within an hour,100%,t,Recoleta,-34.584835052490234,-58.40543746948242,Entire rental unit,3,2 baths,2.0,4,365,57,9/16/2021,12/17/2023,4.91,"[-58.40543746948242, -34.584835052490234]",68.0,USD,"['Hair dryer', 'Cleaning products', 'Shampoo', 'Conditioner', 'Body soap', 'Bidet', 'Hot water', 'Washer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron',"
52253421,https://www.airbnb.com/rooms/52253421,Rental unit in BRL · ?5.0 · 2 bedrooms · 2 beds · 1 bath,23587682,Eugenia,11/10/2014,"Buenos Aires, Argentina",within a few hours,100%,t,Recoleta,-34.59579,-58.41148,Entire rental unit,3,1 bath,2.0,1,365,25,10/9/2021,8/13/2023,5.0,"[-58.41148, -34.59579]",,,
52255051,https://www.airbnb.com/rooms/52255051,Rental unit in ACR · ?4.93 · 1 bedroom · 2 beds · 1 bath,69795060,Julian,5/1/2016,"Buenos Aires, Argentina",within an hour,100%,f,Recoleta,-34.58659,-58.39659,Entire rental unit,3,1 bath,2.0,3,30,67,10/3/2021,12/5/2023,4.93,"[-58.39659, -34.58659]",,,
52256080,https://www.airbnb.com/rooms/52256080,Home in  BELGRANO · ?5.0 · 2 bedrooms · 3 beds · 2 baths,230834280,RentAR,12/15/2018,,within an hour,100%,t,Nuñez,-34.557251,-58.468971,Entire home,4,2 baths,3.0,10,1125,6,11/13/2021,10/12/2022,5.0,"[-58.468971, -34.557251]",,,
52264708,https://www.airbnb.com/rooms/52264708,Rental unit in Palermo · ?4.29 · 1 bedroom · 2 beds · 1 bath,31919874,Gilda,4/25/2015,Argentina,within a few hours,100%,f,Palermo,-34.58267,-58.40768,Entire rental unit,2,1 bath,2.0,10,365,7,4/1/2022,11/26/2023,4.29,"[-58.40768, -34.58267]",29.0,USD,"['Bathtub', 'Bidet', 'Hot water', 'Washer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Bed linens', 'Drying rack for clothing', 'Clothing storage: closet', 'TV', 'Air conditioning', 'Radiant heating', 'Wifi', 'Dedicated workspace', 'Inc"
52266716,https://www.airbnb.com/rooms/52266716,Loft in Palermo · ?4.33 · Studio · 1 bed · 1 bath,27857369,Graciela,2/16/2015,"Buenos Aires, Argentina",within a few hours,100%,t,Colegiales,-34.58164,-58.44445,Entire loft,2,1 bath,1.0,3,14,3,2/7/2022,1/24/2023,4.33,"[-58.44445, -34.58164]",24.0,USD,"['Essentials', 'Towels, bed sheets, soap, and toilet paper', 'TV', 'Air conditioning', 'First aid kit', 'Wifi', 'Kitchen', 'Space where guests can cook their own meals', 'Cooking basics', 'Pots and pans, oil, salt and pepper', 'Private entrance', 'Separa"
52281592,https://www.airbnb.com/rooms/52281592,Condo in Palermo · ?4.67 · Studio · 1 bed · 1 bath,7786587,Maxim,7/28/2013,"Buenos Aires, Argentina",within a few hours,95%,f,Recoleta,-34.59617,-58.41439,Entire condo,2,1 bath,1.0,7,1125,2,11/12/2022,3/20/2023,4.67,"[-58.41439, -34.59617]",27.0,USD,"['Essentials', 'Towels, bed sheets, soap, and toilet paper', 'TV', 'Air conditioning', 'Wifi', 'Kitchen', 'Space where guests can cook their own meals', 'Refrigerator', 'Cooking basics', 'Pots and pans, oil, salt and pepper', 'Dishes and silverware', 'Bo"
52283393,https://www.airbnb.com/rooms/52283393,Home in Palermo · ?4.95 · Studio · 1.5 baths,119302521,Sandra,3/5/2017,"Buenos Aires, Argentina",within an hour,100%,f,Palermo,-34.58699,-58.43228,Entire home,2,1.5 baths,,1,1125,42,10/31/2021,11/1/2023,4.95,"[-58.43228, -34.58699]",39.0,USD,"['Courtyard view', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Conditioner', 'Body soap', 'Outdoor shower', 'Hot water', 'Shower gel', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linens', 'Extra pillows"
52285672,https://www.airbnb.com/rooms/52285672,casa particular in Balvanera · ?4.75 · 1 bedroom · 1 bed · 1.5 baths,423195702,Laura,9/15/2021,,within an hour,100%,f,Balvanera,-34.603161,-58.396164,Private room in casa particular,2,1.5 baths,1.0,4,31,4,2/27/2022,11/29/2023,4.75,"[-58.396164, -34.603161]",15.0,USD,"['City skyline view', 'Cleaning products', 'Sedal shampoo', 'Sedal conditioner', 'Liquido Palmolive body soap', 'Bidet', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton Arredo linens', 'Extra pill"
52297016,https://www.airbnb.com/rooms/52297016,casa particular in Palermo · 1 bed · 1 bath,65200213,Diego,3/31/2016,"Buenos Aires, Argentina",,,f,Palermo,-34.57829,-58.41421,Private room in casa particular,1,1 bath,1.0,3,365,0,,,,"[-58.41421, -34.57829]",187.0,USD,"['Hair dryer', 'Shampoo', 'Body soap', 'Hot water', 'Washer', 'Bed linens', 'TV', 'Air conditioning', 'Carbon monoxide alarm', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Space where guests can cook their own meals', 'Cooking basics', 'Pots and pans, oil,"
52301284,https://www.airbnb.com/rooms/52301284,Loft in Palermo · ?4.92 · 2 bedrooms · 2 beds · 2.5 baths,319901,Ralf Dietmar,12/15/2010,"Buenos Aires, Argentina",within an hour,100%,t,Palermo,-34.58287,-58.42502,Entire loft,4,2.5 baths,2.0,3,1125,79,10/28/2021,12/26/2023,4.92,"[-58.42502, -34.58287]",191.0,USD,"['City skyline view', 'Park view', 'River view', 'Bathtub', 'Hair dryer', 'Shampoo', 'Conditioner', 'Body soap', 'Bidet', 'Hot water', 'Washer', 'Paid dryer ? In building', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linen"
52301389,https://www.airbnb.com/rooms/52301389,Serviced apartment in Recoleta · 1 bedroom · 1 bed · 1.5 shared baths,423050424,Clau,9/14/2021,"Buenos Aires, Argentina",,,f,Recoleta,-34.587616,-58.406181,Private room in serviced apartment,1,1.5 shared baths,1.0,5,1125,0,,,,"[-58.406181, -34.587616]",,,
52307311,https://www.airbnb.com/rooms/52307311,Home in Retiro · ?4.78 · 1 bedroom · 1 bed · 1 bath,74602389,Guadalupe,5/29/2016,,within a few hours,100%,f,Retiro,-34.59408,-58.38035,Entire home,2,1 bath,1.0,3,1125,45,7/21/2022,12/26/2023,4.78,"[-58.38035, -34.59408]",29.0,USD,"['Hair dryer', 'Bidet', 'Hot water', 'Free washer â?? In building', 'Paid dryer â?? In building', 'Hangers', 'Bed linens', 'Room-darkening shades', 'Iron', 'Safe', 'TV', 'Exercise equipment', 'Central air conditioning', 'Heating', 'Wifi', 'Dedicated work"
52324703,https://www.airbnb.com/rooms/52324703,Loft in ABT · ?4.52 · 1 bedroom · 5 beds · 1 bath,78934958,Silvia Alicia,6/20/2016,"Buenos Aires, Argentina",within an hour,100%,f,Recoleta,-34.59757,-58.38874,Entire loft,4,1 bath,5.0,1,30,61,10/10/2021,12/18/2023,4.52,"[-58.38874, -34.59757]",25.0,USD,"['Hair dryer', 'Cleaning products', 'Shampoo', 'Conditioner', 'Body soap', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', '"
52325004,https://www.airbnb.com/rooms/52325004,casa particular in ABL · ?4.60 · 2 bedrooms · 3 beds · 1 bath,78934958,Silvia Alicia,6/20/2016,"Buenos Aires, Argentina",within an hour,100%,f,San Nicolas,-34.60274,-58.38863,Casa particular,5,1 bath,3.0,1,30,66,4/13/2022,12/27/2023,4.6,"[-58.38863, -34.60274]",36.0,USD,"['Hair dryer', 'Cleaning products', 'Shampoo', 'Conditioner', 'De hotel envuelto body soap', 'Bidet', 'Hot water', 'Dryer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linens', 'Extra pillows and blankets'"
52325367,https://www.airbnb.com/rooms/52325367,Loft in ELL · ?4.87 · 2 bedrooms · 3 beds · 1 bath,356244966,Ignacio Sampietro,7/13/2020,"Buenos Aires, Argentina",within an hour,100%,t,Villa Santa Rita,-34.61114,-58.48256,Entire loft,4,1 bath,3.0,3,730,45,10/17/2021,12/3/2023,4.87,"[-58.48256, -34.61114]",26.0,USD,"['Resort view', 'Bathtub', 'Cleaning products', 'Bidet', 'Outdoor shower', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Room-darkening shades', 'Drying rack for clothing', 'Safe', 'Clothing storage', "
52326015,https://www.airbnb.com/rooms/52326015,Vacation home in Buenos Aires · ?5.0 · 2 bedrooms · 2 beds · 1 bath,261619067,Joaquín,5/13/2019,"Buenos Aires, Argentina",within a few hours,100%,f,Almagro,-34.59963,-58.42097,Entire vacation home,3,1 bath,2.0,1,1125,3,4/9/2022,8/11/2022,5.0,"[-58.42097, -34.59963]",34.0,USD,"['City skyline view', 'Bathtub', 'Hair dryer', 'Cleaning products', 'Pantene shampoo', 'Sanyo conditioner', 'Body soap', 'Bidet', 'Outdoor shower', 'Hot water', 'Shower gel', 'Free washer ? In unit', 'Free dryer ? In unit', 'Essentials', 'Towels, bed she"
52332378,https://www.airbnb.com/rooms/52332378,Rental unit in AAD · ?4.87 · 1 bedroom · 1 bed · 1 bath,51340472,Gabriel,12/14/2015,"Buenos Aires, Argentina",within an hour,100%,t,Monserrat,-34.60981,-58.38521,Entire rental unit,2,1 bath,1.0,2,1125,54,3/21/2022,12/1/2023,4.87,"[-58.38521, -34.60981]",13.0,USD,"['Bathtub', 'Hair dryer', 'Cleaning products', 'Bidet', 'Hot water', 'Washer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linens', 'Extra pillows and blankets', 'Iron', 'Drying rack for clothing', 'Clothi"
52342817,https://www.airbnb.com/rooms/52342817,Rental unit in Almagro · ?4.85 · 1 bedroom · 1 bed · 1 bath,37325162,Diego,7/2/2015,,within a few hours,100%,t,Almagro,-34.60793,-58.42797,Entire rental unit,2,1 bath,1.0,4,62,47,10/5/2021,12/23/2023,4.85,"[-58.42797, -34.60793]",27.0,USD,"['Bathtub', 'Cleaning products', 'Bidet', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Clothing storage: closet', 'HDTV with sta"
52344065,https://www.airbnb.com/rooms/52344065,Condo in Chacarita · ?4.93 · 2 bedrooms · 3 beds · 2 baths,12233653,Gonzalo,2/14/2014,"Marseille, France",within an hour,100%,t,Chacarita,-34.59061,-58.44719,Entire condo,4,2 baths,3.0,3,180,29,10/11/2021,12/18/2023,4.93,"[-58.44719, -34.59061]",62.0,USD,"['Bathtub', 'Hair dryer', 'Cleaning products', 'Bidet', 'Hot water', 'Free washer ? In unit', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Iron', 'Drying rack for clothing', 'Clothing"
52346554,https://www.airbnb.com/rooms/52346554,Hostel in San Cristóbal · 1 bedroom · 1 bed · 1 private bath,271853036,Raul,6/27/2019,"Buenos Aires, Argentina",a few days or more,20%,f,San Cristobal,-34.62064,-58.39511,Private room in hostel,2,1 private bath,1.0,1,365,0,,,,"[-58.39511, -34.62064]",,,
52351259,https://www.airbnb.com/rooms/52351259,Condo in Belgrano · ?4.88 · 1 bedroom · 1 bed · 1 bath,81510049,Matias,7/3/2016,"Buenos Aires, Argentina",within an hour,100%,t,Belgrano,-34.55978,-58.45549,Entire condo,2,1 bath,1.0,2,10,24,7/16/2022,11/26/2023,4.88,"[-58.45549, -34.55978]",34.0,USD,"['City skyline view', 'Hair dryer', 'Cleaning products', 'Body soap', 'Bidet', 'Hot water', 'Paid washer ? In building', 'Paid dryer ? In building', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linens', 'Ex"
52351506,https://www.airbnb.com/rooms/52351506,Loft in Constitución · ?4.70 · 1 bedroom · 1 bed · 1 bath,223897412,Jerónimo,11/2/2018,"Buenos Aires, Argentina",within an hour,100%,f,Constitucion,-34.62257,-58.38027,Entire loft,2,1 bath,1.0,2,365,70,4/14/2022,11/28/2023,4.7,"[-58.38027, -34.62257]",38.0,USD,"['City skyline view', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Room-darkening shades', 'TV', 'Air conditioning', 'Heating', 'Fire extinguisher', 'Wifi', 'Dedicated workspace', 'In a room with a do"
52352425,https://www.airbnb.com/rooms/52352425,Rental unit in Palermo · ?4.84 · 2 bedrooms · 2 beds · 1 bath,154718987,Lucía,10/15/2017,"Buenos Aires, Argentina",within an hour,100%,t,Recoleta,-34.594555,-58.406425,Entire rental unit,3,1 bath,2.0,3,1125,62,11/28/2021,12/10/2023,4.84,"[-58.406425, -34.594555]",42.0,USD,"['City skyline view', 'Hair dryer', 'Cleaning products', 'Bidet', 'Hot water', 'Free washer â?? In unit', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linens', 'Extra pillows and blankets', 'Room-darkening "
